timestamp,serverPort,relayDelay
2025-02-14T00:35:52.830Z,3009,2
2025-02-14T00:35:52.832Z,3002,3
2025-02-14T00:35:52.842Z,3002,3
2025-02-14T00:35:52.857Z,3009,2
2025-02-14T00:35:52.864Z,3002,2
2025-02-14T00:35:52.866Z,3009,1
2025-02-14T00:35:52.867Z,3002,3
2025-02-14T00:35:52.869Z,3009,2
2025-02-14T00:35:52.876Z,3009,2
2025-02-14T00:35:52.884Z,3001,3
2025-02-14T00:35:52.891Z,3001,2
2025-02-14T00:35:52.899Z,3009,2
2025-02-14T00:35:52.901Z,3001,2
2025-02-14T00:35:52.914Z,3001,4
2025-02-14T00:35:52.969Z,3001,3
2025-02-14T00:35:53.250Z,3001,2
2025-02-14T00:35:53.282Z,3001,3
2025-02-14T00:35:53.296Z,3001,7
2025-02-14T00:35:53.306Z,3001,3
2025-02-14T00:35:53.314Z,3000,3
2025-02-14T00:35:53.325Z,3001,4
2025-02-14T00:35:53.328Z,3000,3
2025-02-14T00:35:53.340Z,3001,2
2025-02-14T00:35:53.349Z,3001,3
2025-02-14T00:35:53.357Z,3000,4
2025-02-14T00:35:53.365Z,3001,3
2025-02-14T00:35:53.380Z,3001,3
2025-02-14T00:35:53.381Z,3000,4
2025-02-14T00:35:53.383Z,3001,3
2025-02-14T00:35:53.407Z,3001,2
2025-02-14T00:35:53.426Z,3001,3
2025-02-14T00:35:53.432Z,3000,2
2025-02-14T00:35:53.437Z,3001,4
2025-02-14T00:35:53.449Z,3001,3
2025-02-14T00:35:53.472Z,3001,3
2025-02-14T00:35:53.477Z,3001,2
2025-02-14T00:35:53.483Z,3001,3
2025-02-14T00:35:53.496Z,3000,4
2025-02-14T00:35:53.503Z,3001,3
2025-02-14T00:35:53.511Z,3001,2
2025-02-14T00:35:53.513Z,3000,4
2025-02-14T00:35:53.524Z,3001,10
2025-02-14T00:35:53.525Z,3001,2
2025-02-14T00:35:53.527Z,3001,3
2025-02-14T00:35:53.529Z,3000,2
2025-02-14T00:35:53.531Z,3001,5
2025-02-14T00:35:53.536Z,3000,4
2025-02-14T00:35:53.537Z,3009,2
2025-02-14T00:35:53.539Z,3009,2
2025-02-14T00:35:53.540Z,3000,4
2025-02-14T00:35:53.542Z,3000,3
2025-02-14T00:35:53.543Z,3009,2
2025-02-14T00:35:53.546Z,3000,4
2025-02-14T00:35:53.549Z,3009,2
2025-02-14T00:35:53.552Z,3000,4
2025-02-14T00:35:53.577Z,3000,4
2025-02-14T00:35:53.595Z,3000,2
2025-02-14T00:35:53.607Z,3000,3
2025-02-14T00:35:53.614Z,3000,3
2025-02-14T00:35:53.626Z,3000,4
2025-02-14T00:35:53.631Z,3000,4
2025-02-14T00:35:53.641Z,3000,5
2025-02-14T00:35:53.650Z,3000,2
2025-02-14T00:35:53.661Z,3000,3
2025-02-14T00:35:53.669Z,3009,2
2025-02-14T00:35:53.673Z,3000,4
2025-02-14T00:35:53.683Z,3009,1
2025-02-14T00:35:53.688Z,3000,4
2025-02-14T00:35:53.698Z,3000,2
2025-02-14T00:35:53.701Z,3009,1
2025-02-14T00:35:53.703Z,3000,2
2025-02-14T00:35:53.724Z,3009,1
2025-02-14T00:35:53.727Z,3009,2
2025-02-14T00:35:53.736Z,3009,2
2025-02-14T00:35:53.747Z,3009,1
2025-02-14T00:35:53.751Z,3009,1
2025-02-14T00:35:53.759Z,3009,3
2025-02-14T00:35:53.768Z,3009,4
2025-02-14T00:35:53.775Z,3009,3
2025-02-14T00:35:53.785Z,3009,3
2025-02-14T00:35:53.787Z,3009,4
2025-02-14T00:35:53.797Z,3009,3
2025-02-14T00:35:53.802Z,3009,4
2025-02-14T00:35:53.813Z,3009,4
2025-02-14T00:35:53.819Z,3009,3
2025-02-14T00:35:53.830Z,3009,3
2025-02-14T00:35:53.842Z,3009,4
2025-02-14T00:35:53.843Z,3009,2
2025-02-14T00:35:53.862Z,3009,4
2025-02-14T00:35:53.864Z,3009,4
2025-02-14T00:35:53.867Z,3009,3
2025-02-14T00:35:53.873Z,3009,4
2025-02-14T00:35:53.876Z,3009,5
2025-02-14T00:35:53.883Z,3009,3
2025-02-14T00:35:53.891Z,3009,4
2025-02-14T00:35:53.895Z,3009,4
2025-02-14T00:35:53.899Z,3003,2
2025-02-14T00:35:53.905Z,3009,5
2025-02-14T00:35:53.911Z,3003,3
2025-02-14T00:35:53.917Z,3009,2
2025-02-14T00:35:53.919Z,3009,4
2025-02-14T00:35:53.924Z,3009,5
2025-02-14T00:35:53.933Z,3009,3
2025-02-14T00:35:53.935Z,3009,4
2025-02-14T00:35:53.942Z,3009,5
2025-02-14T00:35:53.953Z,3009,4
2025-02-14T00:35:53.955Z,3003,1
2025-02-14T00:35:53.962Z,3009,3
2025-02-14T00:35:53.970Z,3003,2
2025-02-14T00:35:53.972Z,3009,3
2025-02-14T00:35:53.986Z,3003,3
2025-02-14T00:35:54.062Z,3003,2
2025-02-14T00:35:54.080Z,3003,3
2025-02-14T00:35:54.093Z,3003,3
2025-02-14T00:35:54.131Z,3003,3
2025-02-14T00:35:54.136Z,3003,3
2025-02-14T00:35:54.167Z,3003,2
2025-02-14T00:35:54.188Z,3003,3
2025-02-14T00:35:54.203Z,3003,2
2025-02-14T00:35:54.237Z,3003,2
2025-02-14T00:35:54.241Z,3009,1
2025-02-14T00:35:54.248Z,3005,2
2025-02-14T00:35:54.257Z,3003,2
2025-02-14T00:35:54.262Z,3009,4
2025-02-14T00:35:54.268Z,3003,2
2025-02-14T00:35:54.276Z,3003,3
2025-02-14T00:35:54.280Z,3003,3
2025-02-14T00:35:54.284Z,3005,2
2025-02-14T00:35:54.289Z,3003,3
2025-02-14T00:35:54.299Z,3003,3
2025-02-14T00:35:54.312Z,3005,2
2025-02-14T00:35:54.323Z,3003,6
2025-02-14T00:35:54.336Z,3005,2
2025-02-14T00:35:54.349Z,3003,3
2025-02-14T00:35:54.351Z,3005,1
2025-02-14T00:35:54.369Z,3005,2
2025-02-14T00:35:54.375Z,3003,2
2025-02-14T00:35:54.386Z,3005,2
2025-02-14T00:35:54.396Z,3003,2
2025-02-14T00:35:54.404Z,3005,2
2025-02-14T00:35:54.408Z,3005,3
2025-02-14T00:35:54.409Z,3003,2
2025-02-14T00:35:54.412Z,3005,2
2025-02-14T00:35:54.414Z,3005,2
2025-02-14T00:35:54.415Z,3003,2
2025-02-14T00:35:54.418Z,3005,3
2025-02-14T00:35:54.420Z,3003,9
2025-02-14T00:35:54.423Z,3005,3
2025-02-14T00:35:54.433Z,3003,3
2025-02-14T00:35:54.435Z,3005,4
2025-02-14T00:35:54.442Z,3003,4
2025-02-14T00:35:54.447Z,3005,3
2025-02-14T00:35:54.448Z,3003,3
2025-02-14T00:35:54.450Z,3005,2
2025-02-14T00:35:54.451Z,3005,2
2025-02-14T00:35:54.454Z,3003,3
2025-02-14T00:35:54.456Z,3005,3
2025-02-14T00:35:54.460Z,3003,3
2025-02-14T00:35:54.466Z,3005,5
2025-02-14T00:35:54.471Z,3003,3
2025-02-14T00:35:54.478Z,3005,2
2025-02-14T00:35:54.484Z,3005,1
2025-02-14T00:35:54.486Z,3003,3
2025-02-14T00:35:54.491Z,3005,3
2025-02-14T00:35:54.499Z,3003,2
2025-02-14T00:35:54.506Z,3005,3
2025-02-14T00:35:54.508Z,3005,6
2025-02-14T00:35:54.513Z,3003,3
2025-02-14T00:35:54.520Z,3000,4
2025-02-14T00:35:54.523Z,3005,2
2025-02-14T00:35:54.530Z,3005,2
2025-02-14T00:35:54.536Z,3003,3
2025-02-14T00:35:54.545Z,3005,3
2025-02-14T00:35:54.552Z,3000,3
2025-02-14T00:35:54.557Z,3005,1
2025-02-14T00:35:54.564Z,3003,3
2025-02-14T00:35:54.570Z,3000,2
2025-02-14T00:35:54.576Z,3003,2
2025-02-14T00:35:54.582Z,3005,2
2025-02-14T00:35:54.584Z,3005,3
2025-02-14T00:35:54.591Z,3000,3
2025-02-14T00:35:54.597Z,3003,1
2025-02-14T00:35:54.613Z,3000,3
2025-02-14T00:35:54.622Z,3003,2
2025-02-14T00:35:54.625Z,3005,2
2025-02-14T00:35:54.628Z,3005,3
2025-02-14T00:35:54.632Z,3000,3
2025-02-14T00:35:54.634Z,3005,2
2025-02-14T00:35:54.636Z,3005,1
2025-02-14T00:35:54.638Z,3000,3
2025-02-14T00:35:54.645Z,3005,3
2025-02-14T00:35:54.646Z,3005,3
2025-02-14T00:35:54.650Z,3005,4
2025-02-14T00:35:54.651Z,3003,3
2025-02-14T00:35:54.653Z,3000,2
2025-02-14T00:35:54.658Z,3000,3
2025-02-14T00:35:54.662Z,3005,3
2025-02-14T00:35:54.664Z,3000,3
2025-02-14T00:35:54.666Z,3005,2
2025-02-14T00:35:54.668Z,3005,2
2025-02-14T00:35:54.670Z,3000,3
2025-02-14T00:35:54.673Z,3000,3
2025-02-14T00:35:54.677Z,3000,2
2025-02-14T00:35:54.684Z,3003,3
2025-02-14T00:35:54.693Z,3000,2
2025-02-14T00:35:54.702Z,3000,2
2025-02-14T00:35:54.704Z,3003,3
2025-02-14T00:35:54.713Z,3000,3
2025-02-14T00:35:54.723Z,3000,3
2025-02-14T00:35:54.733Z,3000,2
2025-02-14T00:35:54.737Z,3003,4
2025-02-14T00:35:54.749Z,3000,3
2025-02-14T00:35:54.758Z,3003,2
2025-02-14T00:35:54.762Z,3000,3
2025-02-14T00:35:54.770Z,3000,3
2025-02-14T00:35:54.778Z,3000,6
2025-02-14T00:35:54.784Z,3000,3
2025-02-14T00:35:54.791Z,3000,3
2025-02-14T00:35:54.799Z,3000,3
2025-02-14T00:35:54.807Z,3003,3
2025-02-14T00:35:54.811Z,3000,5
2025-02-14T00:35:54.815Z,3000,3
2025-02-14T00:35:54.817Z,3003,2
2025-02-14T00:35:54.825Z,3000,2
2025-02-14T00:35:54.832Z,3003,3
2025-02-14T00:35:54.834Z,3000,2
2025-02-14T00:35:54.843Z,3000,4
2025-02-14T00:35:54.851Z,3000,3
2025-02-14T00:35:54.856Z,3000,3
2025-02-14T00:35:54.881Z,3000,4
2025-02-14T00:35:54.887Z,3003,3
2025-02-14T00:35:54.924Z,3000,6
2025-02-14T00:35:54.929Z,3005,1
2025-02-14T00:35:54.938Z,3000,4
2025-02-14T00:35:54.943Z,3003,3
2025-02-14T00:35:54.951Z,3005,2
2025-02-14T00:35:54.955Z,3000,3
2025-02-14T00:35:54.960Z,3000,3
2025-02-14T00:35:54.968Z,3005,2
2025-02-14T00:35:54.976Z,3000,4
2025-02-14T00:35:54.986Z,3000,4
2025-02-14T00:35:54.988Z,3003,2
2025-02-14T00:35:54.992Z,3000,4
2025-02-14T00:35:54.996Z,3005,2
2025-02-14T00:35:55.000Z,3000,4
2025-02-14T00:35:55.003Z,3003,3
2025-02-14T00:35:55.006Z,3003,3
2025-02-14T00:35:55.009Z,3005,1
2025-02-14T00:35:55.013Z,3000,3
2025-02-14T00:35:55.022Z,3005,1
2025-02-14T00:35:55.024Z,3000,4
2025-02-14T00:35:55.034Z,3000,4
2025-02-14T00:35:55.036Z,3003,4
2025-02-14T00:35:55.043Z,3005,1
2025-02-14T00:35:55.048Z,3000,4
2025-02-14T00:35:55.053Z,3000,4
2025-02-14T00:35:55.060Z,3005,2
2025-02-14T00:35:55.068Z,3000,5
2025-02-14T00:35:55.076Z,3000,2
2025-02-14T00:35:55.078Z,3005,1
2025-02-14T00:35:55.085Z,3003,3
2025-02-14T00:35:55.097Z,3000,3
2025-02-14T00:35:55.112Z,3000,4
2025-02-14T00:35:55.114Z,3006,1
2025-02-14T00:35:55.125Z,3006,2
2025-02-14T00:35:55.126Z,3003,3
2025-02-14T00:35:55.130Z,3006,2
2025-02-14T00:35:55.133Z,3009,4
2025-02-14T00:35:55.135Z,3005,4
2025-02-14T00:35:55.136Z,3000,4
2025-02-14T00:35:55.142Z,3005,1
2025-02-14T00:35:55.145Z,3006,2
2025-02-14T00:35:55.166Z,3000,5
2025-02-14T00:35:55.167Z,3006,2
2025-02-14T00:35:55.169Z,3000,4
2025-02-14T00:35:55.172Z,3006,1
2025-02-14T00:35:55.183Z,3009,4
2025-02-14T00:35:55.193Z,3000,2
2025-02-14T00:35:55.206Z,3006,1
2025-02-14T00:35:55.207Z,3000,4
2025-02-14T00:35:55.211Z,3006,1
2025-02-14T00:35:55.214Z,3000,4
2025-02-14T00:35:55.215Z,3006,2
2025-02-14T00:35:55.217Z,3009,4
2025-02-14T00:35:55.218Z,3000,4
2025-02-14T00:35:55.220Z,3006,1
2025-02-14T00:35:55.221Z,3003,3
2025-02-14T00:35:55.223Z,3009,2
2025-02-14T00:35:55.228Z,3003,2
2025-02-14T00:35:55.229Z,3006,2
2025-02-14T00:35:55.231Z,3009,2
2025-02-14T00:35:55.237Z,3000,3
2025-02-14T00:35:55.242Z,3003,3
2025-02-14T00:35:55.245Z,3006,1
2025-02-14T00:35:55.250Z,3000,3
2025-02-14T00:35:55.259Z,3006,2
2025-02-14T00:35:55.261Z,3009,4
2025-02-14T00:35:55.272Z,3006,1
2025-02-14T00:35:55.305Z,3009,4
2025-02-14T00:35:55.307Z,3006,1
2025-02-14T00:35:55.313Z,3000,4
2025-02-14T00:35:55.318Z,3006,1
2025-02-14T00:35:55.320Z,3009,4
2025-02-14T00:35:55.321Z,3000,4
2025-02-14T00:35:55.324Z,3000,5
2025-02-14T00:35:55.325Z,3003,3
2025-02-14T00:35:55.326Z,3009,4
2025-02-14T00:35:55.327Z,3000,4
2025-02-14T00:35:55.329Z,3000,2
2025-02-14T00:35:55.334Z,3009,10
2025-02-14T00:35:55.335Z,3000,4
2025-02-14T00:35:55.337Z,3003,3
2025-02-14T00:35:55.339Z,3009,2
2025-02-14T00:35:55.340Z,3000,3
2025-02-14T00:35:55.346Z,3000,3
2025-02-14T00:35:55.353Z,3009,5
2025-02-14T00:35:55.356Z,3009,3
2025-02-14T00:35:55.362Z,3003,3
2025-02-14T00:35:55.364Z,3009,4
2025-02-14T00:35:55.373Z,3003,3
2025-02-14T00:35:55.379Z,3003,1
2025-02-14T00:35:55.385Z,3009,4
2025-02-14T00:35:55.388Z,3003,2
2025-02-14T00:35:55.389Z,3003,3
2025-02-14T00:35:55.393Z,3009,4
2025-02-14T00:35:55.395Z,3001,2
2025-02-14T00:35:55.396Z,3003,2
2025-02-14T00:35:55.398Z,3003,2
2025-02-14T00:35:55.405Z,3009,3
2025-02-14T00:35:55.406Z,3003,7
2025-02-14T00:35:55.408Z,3003,5
2025-02-14T00:35:55.413Z,3003,3
2025-02-14T00:35:55.414Z,3009,2
2025-02-14T00:35:55.431Z,3003,2
2025-02-14T00:35:55.433Z,3003,6
2025-02-14T00:35:55.445Z,3009,3
2025-02-14T00:35:55.447Z,3001,1
2025-02-14T00:35:55.453Z,3003,2
2025-02-14T00:35:55.462Z,3003,2
2025-02-14T00:35:55.468Z,3009,4
2025-02-14T00:35:55.477Z,3003,2
2025-02-14T00:35:55.484Z,3003,2
2025-02-14T00:35:55.497Z,3003,3
2025-02-14T00:35:55.514Z,3009,2
2025-02-14T00:35:55.519Z,3001,2
2025-02-14T00:35:55.524Z,3003,3
2025-02-14T00:35:55.529Z,3003,2
2025-02-14T00:35:55.534Z,3009,4
2025-02-14T00:35:55.536Z,3003,2
2025-02-14T00:35:55.539Z,3001,1
2025-02-14T00:35:55.541Z,3003,2
2025-02-14T00:35:55.684Z,3001,2
2025-02-14T00:35:55.697Z,3009,8
2025-02-14T00:35:55.708Z,3003,3
2025-02-14T00:35:55.709Z,3003,3
2025-02-14T00:35:55.711Z,3003,2
2025-02-14T00:35:55.711Z,3001,1
2025-02-14T00:35:55.712Z,3003,2
2025-02-14T00:35:55.713Z,3009,4
2025-02-14T00:35:55.713Z,3003,2
2025-02-14T00:35:55.715Z,3001,2
2025-02-14T00:35:55.716Z,3003,2
2025-02-14T00:35:55.716Z,3009,4
2025-02-14T00:35:55.721Z,3009,3
2025-02-14T00:35:55.723Z,3009,3
2025-02-14T00:35:55.724Z,3003,2
2025-02-14T00:35:55.725Z,3009,3
2025-02-14T00:35:55.726Z,3009,4
2025-02-14T00:35:55.728Z,3001,1
2025-02-14T00:35:55.729Z,3009,2
2025-02-14T00:35:55.730Z,3001,3
2025-02-14T00:35:55.731Z,3009,4
2025-02-14T00:35:55.732Z,3009,2
2025-02-14T00:35:55.732Z,3001,1
2025-02-14T00:35:55.733Z,3009,2
2025-02-14T00:35:55.734Z,3009,4
2025-02-14T00:35:55.735Z,3001,2
2025-02-14T00:35:55.736Z,3009,4
2025-02-14T00:35:55.737Z,3009,3
2025-02-14T00:35:55.738Z,3001,1
2025-02-14T00:35:55.739Z,3009,3
2025-02-14T00:35:55.740Z,3009,8
2025-02-14T00:35:55.742Z,3001,2
2025-02-14T00:35:55.745Z,3009,2
2025-02-14T00:35:55.748Z,3001,3
2025-02-14T00:35:55.749Z,3009,4
2025-02-14T00:35:55.750Z,3009,2
2025-02-14T00:35:55.751Z,3001,2
2025-02-14T00:35:55.752Z,3009,4
2025-02-14T00:35:55.755Z,3001,1
2025-02-14T00:35:55.756Z,3009,4
2025-02-14T00:35:55.758Z,3001,2
2025-02-14T00:35:55.759Z,3009,1
2025-02-14T00:35:55.760Z,3003,2
2025-02-14T00:35:55.761Z,3001,2
2025-02-14T00:35:55.762Z,3003,3
2025-02-14T00:35:55.763Z,3009,4
2025-02-14T00:35:55.764Z,3001,4
2025-02-14T00:35:55.765Z,3009,4
2025-02-14T00:35:55.766Z,3001,1
2025-02-14T00:35:55.766Z,3009,4
2025-02-14T00:35:55.767Z,3001,3
2025-02-14T00:35:55.768Z,3001,2
2025-02-14T00:35:55.769Z,3009,2
2025-02-14T00:35:55.770Z,3001,2
2025-02-14T00:35:55.772Z,3003,3
2025-02-14T00:35:55.773Z,3001,2
2025-02-14T00:35:55.775Z,3009,3
2025-02-14T00:35:55.782Z,3003,3
2025-02-14T00:35:55.784Z,3001,2
2025-02-14T00:35:55.789Z,3009,4
2025-02-14T00:35:55.793Z,3001,2
2025-02-14T00:35:55.794Z,3003,1
2025-02-14T00:35:55.796Z,3003,2
2025-02-14T00:35:55.796Z,3001,2
2025-02-14T00:35:55.797Z,3009,1
2025-02-14T00:35:55.798Z,3001,2
2025-02-14T00:35:55.799Z,3003,3
2025-02-14T00:35:55.800Z,3009,1
2025-02-14T00:35:55.802Z,3001,2
2025-02-14T00:35:55.803Z,3003,3
2025-02-14T00:35:55.804Z,3009,1
2025-02-14T00:35:55.806Z,3001,1
2025-02-14T00:35:55.807Z,3003,3
2025-02-14T00:35:55.808Z,3001,2
2025-02-14T00:35:55.809Z,3009,4
2025-02-14T00:35:55.810Z,3003,3
2025-02-14T00:35:55.811Z,3009,4
2025-02-14T00:35:55.812Z,3001,2
2025-02-14T00:35:55.813Z,3003,2
2025-02-14T00:35:55.813Z,3009,3
2025-02-14T00:35:55.814Z,3003,2
2025-02-14T00:35:55.815Z,3001,1
2025-02-14T00:35:55.816Z,3009,1
2025-02-14T00:35:55.817Z,3009,4
2025-02-14T00:35:55.823Z,3001,2
2025-02-14T00:35:55.824Z,3009,4
2025-02-14T00:35:55.825Z,3001,2
2025-02-14T00:35:55.826Z,3001,2
2025-02-14T00:35:55.828Z,3009,2
2025-02-14T00:35:55.828Z,3001,2
2025-02-14T00:35:55.829Z,3009,2
2025-02-14T00:35:55.830Z,3001,2
2025-02-14T00:35:55.831Z,3001,2
2025-02-14T00:35:55.832Z,3009,2
2025-02-14T00:35:55.833Z,3001,3
2025-02-14T00:35:55.833Z,3001,2
2025-02-14T00:35:55.834Z,3009,4
2025-02-14T00:35:55.838Z,3001,1
2025-02-14T00:35:55.839Z,3009,2
2025-02-14T00:35:55.841Z,3001,2
2025-02-14T00:35:55.842Z,3001,2
2025-02-14T00:35:55.845Z,3001,2
2025-02-14T00:35:55.846Z,3001,2
2025-02-14T00:35:55.848Z,3001,1
2025-02-14T00:35:55.852Z,3001,1
2025-02-14T00:35:55.856Z,3001,3
2025-02-14T00:35:55.860Z,3001,2
2025-02-14T00:35:55.863Z,3001,2
2025-02-14T00:35:55.867Z,3001,1
2025-02-14T00:35:55.870Z,3001,2
2025-02-14T00:35:55.873Z,3009,1
2025-02-14T00:35:55.875Z,3001,2
2025-02-14T00:35:55.878Z,3001,2
2025-02-14T00:35:55.879Z,3009,2
2025-02-14T00:35:55.881Z,3001,2
2025-02-14T00:35:55.914Z,3001,2
2025-02-14T00:35:55.917Z,3001,1
2025-02-14T00:35:55.920Z,3001,3
2025-02-14T00:35:55.924Z,3001,2
2025-02-14T00:35:55.928Z,3001,3
2025-02-14T00:35:55.930Z,3001,1
2025-02-14T00:35:55.933Z,3001,4
2025-02-14T00:35:56.090Z,3003,2
2025-02-14T00:35:56.098Z,3003,1
2025-02-14T00:35:56.106Z,3003,3
2025-02-14T00:35:56.115Z,3003,3
2025-02-14T00:35:56.117Z,3003,2
2025-02-14T00:35:56.123Z,3003,5
2025-02-14T00:35:56.315Z,3006,3
2025-02-14T00:35:56.322Z,3006,3
2025-02-14T00:35:56.333Z,3006,3
2025-02-14T00:35:56.335Z,3006,1
2025-02-14T00:35:56.348Z,3006,3
2025-02-14T00:35:56.353Z,3006,1
2025-02-14T00:35:56.367Z,3006,2
2025-02-14T00:35:56.371Z,3006,2
2025-02-14T00:35:56.380Z,3006,3
2025-02-14T00:35:56.386Z,3006,1
2025-02-14T00:35:56.396Z,3006,2
2025-02-14T00:35:56.409Z,3006,2
2025-02-14T00:35:56.414Z,3006,3
2025-02-14T00:35:56.420Z,3006,3
2025-02-14T00:35:56.429Z,3006,2
2025-02-14T00:35:56.433Z,3006,3
2025-02-14T00:35:56.437Z,3006,3
2025-02-14T00:35:56.443Z,3006,4
2025-02-14T00:35:56.453Z,3006,2
2025-02-14T00:35:56.459Z,3006,2
2025-02-14T00:35:56.467Z,3006,2
2025-02-14T00:35:56.477Z,3006,3
2025-02-14T00:35:56.481Z,3006,1
2025-02-14T00:35:56.485Z,3006,1
2025-02-14T00:35:56.488Z,3006,3
2025-02-14T00:35:56.491Z,3006,2
2025-02-14T00:35:56.495Z,3006,3
2025-02-14T00:35:56.499Z,3006,2
2025-02-14T00:35:56.502Z,3006,2
2025-02-14T00:35:56.505Z,3006,3
